uf_mun_x,total,AFR,ASI,EST,FRC,GER,GRE,IBR,ITA,JEW,MUS,NOR,RUS
RS_SANTA BARBARA DO SUL,11443,0.5768,1.8701,0.1486,5.2609,6.1435,0.0524,84.8554,0.7166,0.0087,0.1398,0.1923,0.035
RS_SANTA CECILIA DO SUL,1047,0.382,1.5282,0.191,8.596,2.2923,0.0955,85.4823,0.8596,0.0,0.2865,0.0955,0.191
RS_SANTA CLARA DO SUL,6155,0.7149,3.883,0.2762,7.4086,9.9106,0.1787,75.9545,1.0885,0.0,0.2437,0.195,0.1462
RS_SANTA CRUZ DO SUL,139419,0.5265,2.7866,0.302,6.1132,8.4056,0.1492,80.0415,0.9504,0.0502,0.3177,0.1994,0.1578
RS_SANTA MARGARIDA DO SUL,1118,0.5367,1.3417,0.1789,4.1145,3.5778,0.0,89.7138,0.1789,0.0,0.0894,0.1789,0.0894
RS_SANTA MARIA,314508,0.434,1.3287,0.1657,4.8539,4.7639,0.1364,87.4328,0.414,0.0327,0.3033,0.0852,0.0493
RS_SANTA MARIA DO HERVAL,5932,0.9609,3.7424,0.236,7.6028,12.0027,0.1011,72.6062,1.1126,0.0843,0.5394,0.8766,0.1349
RS_SANTA ROSA,88239,0.5734,2.7867,0.3411,5.765,9.4414,0.2017,79.1045,0.9531,0.0453,0.357,0.2958,0.1349
RS_SANTA TEREZA,1807,0.6641,3.1544,0.332,9.6292,3.7631,0.4981,79.9115,0.9961,0.0,0.6087,0.2767,0.166
RS_SANTA VITORIA DO PALMAR,42308,0.3924,1.3213,0.13,2.6851,2.3636,0.0544,91.7959,0.4231,0.0236,0.6713,0.104,0.0355
RS_SANTANA DA BOA VISTA,10855,0.6264,0.9304,0.0184,1.7411,0.8475,0.0276,94.8319,0.3501,0.129,0.1105,0.3685,0.0184
RS_SANTIAGO,64314,0.2845,1.9856,0.171,4.2308,2.99,0.1042,89.4875,0.3561,0.0202,0.2799,0.056,0.0342
RS_SANTO ANGELO,90922,0.3706,1.906,0.3223,5.0109,6.2306,0.1463,84.8024,0.573,0.033,0.352,0.1595,0.0935
RS_SANTO ANTONIO DA PATRULHA,52600,0.2605,0.9011,0.0513,2.443,2.9848,0.0494,92.749,0.2814,0.0057,0.1217,0.1103,0.0418
RS_SANTO ANTONIO DAS MISSOES,15072,0.8094,0.6967,0.0332,3.0786,2.3554,0.1062,92.2041,0.5175,0.0,0.1659,0.0265,0.0066
RS_SANTO ANTONIO DO PALMA,1927,0.467,2.1277,0.7265,9.7042,5.6565,0.1038,78.9829,1.0379,0.0519,0.8303,0.1557,0.1557
RS_SANTO ANTONIO DO PLANALTO,1680,0.5952,3.1548,0.5357,7.0833,8.869,0.119,77.7381,0.8929,0.0,0.5357,0.3571,0.119
RS_SANTO AUGUSTO,19318,0.352,2.2621,0.2278,5.0523,5.4457,0.088,85.454,0.5798,0.0311,0.3365,0.088,0.0828
RS_SANTO CRISTO,19003,0.6262,3.7573,0.442,5.9306,12.0034,0.1737,75.1881,1.0893,0.0158,0.3578,0.2736,0.1421
RS_SANTO EXPEDITO DO SUL,2378,0.0841,2.1026,0.1262,4.9622,5.5929,0.2523,85.492,0.9251,0.0,0.2523,0.0421,0.1682
RS_SAO BORJA,78573,0.5142,1.5209,0.1069,4.4748,3.4987,0.0967,88.729,0.3996,0.0471,0.3945,0.1744,0.0433
RS_SAO DOMINGOS DO SUL,3065,0.8157,2.708,0.4241,9.3638,3.5889,0.1631,81.8923,0.6199,0.0,0.2936,0.0653,0.0653
RS_SAO FRANCISCO DE ASSIS,27218,0.3307,2.4543,0.0367,6.3157,4.2656,0.0514,85.6676,0.3601,0.0257,0.2094,0.2462,0.0367
RS_SAO FRANCISCO DE PAULA,25640,0.3783,1.4938,0.117,3.5842,6.2793,0.0702,86.9579,0.273,0.0273,0.2964,0.4875,0.0351
RS_SAO GABRIEL,77733,0.3641,1.0034,0.0798,3.0386,2.4121,0.036,92.3713,0.256,0.0399,0.2972,0.0836,0.018
RS_SAO JERONIMO,29592,0.2805,1.3585,0.1859,2.7034,3.3421,0.0439,91.4031,0.2974,0.0338,0.1926,0.125,0.0338
RS_SAO JOAO DA URTIGA,4889,0.45,2.1681,0.6136,5.7681,3.5181,0.1227,85.314,1.2477,0.1227,0.3477,0.1432,0.1841
RS_SAO JOAO DO POLESINE,2592,0.8102,1.8133,0.3858,6.0185,2.5463,0.0386,86.5355,1.196,0.0386,0.2315,0.1157,0.2701
RS_SAO JORGE,3113,0.3212,2.5377,0.1606,9.0267,4.433,0.0321,81.9467,1.0279,0.0,0.4176,0.0642,0.0321
RS_SAO JOSE DAS MISSOES,2932,0.4093,2.2851,0.0682,5.3888,8.2879,0.1023,83.015,0.2729,0.0,0.0682,0.0341,0.0682
RS_SAO JOSE DO HERVAL,2518,0.3177,2.0651,0.1986,5.7188,3.6537,0.6751,86.3781,0.7149,0.0,0.1589,0.0794,0.0397
RS_SAO JOSE DO HORTENCIO,4054,0.888,3.0834,0.1973,6.8328,17.1189,0.1973,69.9556,0.888,0.0,0.3947,0.3453,0.0987
RS_SAO JOSE DO INHACORA,2089,0.6702,2.9679,0.4308,6.2709,14.2652,0.1436,73.3844,0.9574,0.0,0.3351,0.4308,0.1436
RS_SAO JOSE DO NORTE,28659,0.4257,0.4641,0.0174,1.7795,2.275,0.0698,94.4485,0.2896,0.0105,0.171,0.0279,0.0209
RS_SAO JOSE DO OURO,9410,0.2869,2.051,0.1169,6.8225,3.5175,0.0956,85.9299,0.7226,0.0106,0.2976,0.0744,0.0744
RS_SAO JOSE DO SUL,1500,0.4667,2.7333,0.6667,6.4667,10.1333,0.2667,77.6,0.8,0.0667,0.2,0.5333,0.0667
RS_SAO JOSE DOS AUSENTES,3191,0.5014,1.3475,0.188,2.9458,3.1338,0.2507,90.3792,0.5014,0.0313,0.6581,0.0,0.0627
RS_SAO LEOPOLDO,268156,0.418,1.6908,0.1637,4.7931,6.0155,0.1029,85.7221,0.5601,0.0343,0.2663,0.1488,0.0843
RS_SAO LOURENCO DO SUL,51816,1.0634,3.2943,0.22,3.5549,23.0971,0.1351,67.3016,0.4902,0.0077,0.2972,0.4226,0.1158
RS_SAO LUIZ GONZAGA,48648,0.3638,1.3032,0.1459,3.4842,4.6456,0.0987,89.165,0.3906,0.0103,0.2569,0.1172,0.0185
RS_SAO MARCOS,24773,0.3996,2.0627,0.113,7.3709,3.5765,0.1655,85.1209,0.7347,0.0202,0.1292,0.2261,0.0807
RS_SAO MARTINHO,7800,0.6795,3.359,0.2692,5.7949,8.4744,0.1282,79.9231,0.7949,0.0256,0.3205,0.141,0.0897
RS_SAO MARTINHO DA SERRA,2630,0.1901,0.6464,0.0,4.6768,3.7262,0.076,90.1901,0.3802,0.0,0.076,0.038,0.0
RS_SAO MIGUEL DAS MISSOES,7778,0.1671,1.3114,0.1929,3.5228,4.4356,0.18,89.4832,0.36,0.0257,0.2186,0.0771,0.0257
RS_SAO NICOLAU,7354,0.4351,1.4142,0.1632,2.7876,3.8754,0.0408,90.7397,0.3671,0.0,0.136,0.0272,0.0136
RS_SAO PAULO DAS MISSOES,8635,1.1233,3.2889,0.3243,4.5628,21.6213,0.0463,66.8095,0.9959,0.0347,0.5211,0.4748,0.1969
RS_SAO PEDRO DA SERRA,3187,0.8158,2.0709,0.4079,6.9972,9.0053,0.0941,79.1654,0.9413,0.0314,0.2196,0.1569,0.0941
RS_SAO PEDRO DAS MISSOES,1581,0.1898,1.0753,0.0,4.7438,7.1474,0.0633,85.5787,0.1265,0.0,0.1898,0.8855,0.0
RS_SAO PEDRO DO BUTIA,2877,0.9385,3.1978,0.2433,5.1442,20.2989,0.0695,68.5089,0.9037,0.0,0.3128,0.3128,0.0695
RS_SAO PEDRO DO SUL,24127,0.4891,2.0931,0.2031,5.5208,10.3577,0.0787,80.2338,0.5471,0.0083,0.2197,0.087,0.1616
RS_SAO SEBASTIAO DO CAI,31883,0.574,2.2708,0.2603,4.9399,8.5061,0.0941,82.1033,0.6837,0.0314,0.2635,0.1662,0.1066
RS_SAO SEPE,32397,0.3025,1.031,0.037,3.6948,3.2287,0.0556,91.2708,0.1729,0.0154,0.1266,0.0309,0.034
RS_SAO VALENTIM,6570,0.3957,3.0289,0.2435,6.0731,3.8052,0.2283,84.3836,1.172,0.0304,0.2588,0.1826,0.1979
RS_SAO VALENTIM DO SUL,2002,0.5994,3.1469,0.2498,9.6404,3.5964,0.0999,81.1688,0.999,0.0,0.3497,0.0999,0.05
RS_SAO VALERIO DO SUL,2208,0.4982,2.6721,0.1359,5.7518,4.9366,0.1812,83.9221,0.9964,0.1359,0.5435,0.0906,0.1359
RS_SAO VENDELINO,2350,0.8936,2.766,0.2553,5.7872,11.9149,0.0851,75.8298,1.2766,0.0426,0.6383,0.2979,0.2128
RS_SAO VICENTE DO SUL,10601,0.4434,1.8583,0.0189,3.9996,6.3202,0.1038,85.2844,1.6414,0.0094,0.2453,0.0566,0.0189
RS_SAPIRANGA,81889,0.4579,1.9404,0.1905,5.6137,6.8898,0.1233,83.4654,0.6594,0.0476,0.3199,0.1917,0.1001
RS_SAPUCAIA DO SUL,153809,0.3953,1.4193,0.1443,3.9139,4.1779,0.0975,88.9584,0.4083,0.0254,0.2523,0.1411,0.0663
RS_SARANDI,27734,0.6671,2.0084,0.2055,6.2811,4.7234,0.1154,84.6182,0.7356,0.0036,0.357,0.1731,0.1118
RS_SEBERI,14580,0.3635,1.5021,0.5487,5.9877,3.8203,0.1097,86.5089,0.6447,0.0274,0.2881,0.0686,0.1303
RS_SEDE NOVA,3356,0.298,3.0691,0.2384,5.2741,7.9559,0.2384,81.3766,0.7449,0.0298,0.3576,0.2384,0.1788
RS_SEGREDO,7511,0.2929,2.2234,0.0932,6.2708,6.3107,0.1198,82.8119,0.9053,0.1598,0.3861,0.3195,0.1065
RS_SELBACH,5679,0.7043,3.6802,0.1937,6.1807,9.1918,0.1233,78.0595,1.1974,0.0,0.1937,0.3698,0.1057
RS_SENADOR SALGADO FILHO,2208,0.4529,4.2572,0.7246,6.7935,13.4058,0.0906,72.1014,1.2228,0.0453,0.3623,0.4076,0.1359
RS_SENTINELA DO SUL,4755,0.2734,1.8297,0.3155,3.4069,6.5615,0.0421,86.7508,0.3155,0.0,0.1262,0.3365,0.0421
RS_SERAFINA CORREA,16971,0.819,2.6457,0.2887,7.3066,3.8772,0.1473,83.7193,0.7424,0.0177,0.2946,0.0412,0.1002
RS_SERIO,2510,0.4781,3.1076,0.1195,6.4542,13.2669,0.0797,75.1394,0.6773,0.0,0.1992,0.4382,0.0398
RS_SERTAO,8596,0.3606,2.4546,0.1978,6.3169,4.3509,0.0465,84.6557,0.8725,0.0349,0.2792,0.2327,0.1978
RS_SERTAO SANTANA,6046,0.7939,3.7049,0.4466,4.7966,12.7853,0.1323,75.091,0.6451,0.0496,0.6616,0.7112,0.1819
RS_SETE DE SETEMBRO,1428,0.4902,1.5406,2.1008,7.0728,9.8739,0.1401,76.4706,1.0504,0.07,0.5602,0.5602,0.07
RS_SEVERIANO DE ALMEIDA,4909,0.3667,3.4427,0.4074,7.2927,5.1538,0.2037,81.0552,1.2019,0.0,0.4074,0.3259,0.1426
RS_SILVEIRA MARTINS,2995,0.4674,3.2721,0.3339,8.8815,4.0735,0.0334,82.0033,0.6344,0.0,0.2003,0.0,0.1002
RS_SINIMBU,10222,1.1446,4.5001,0.4696,6.9947,11.9057,0.225,72.8429,1.1642,0.0293,0.4011,0.2348,0.088
RS_SOBRADINHO,21671,0.4061,2.6902,0.1246,5.5097,6.0911,0.0969,83.3095,0.7891,0.2723,0.5076,0.1569,0.0461
RS_SOLEDADE,40971,0.6297,1.7329,0.105,4.2908,4.2103,0.0708,88.0135,0.4467,0.022,0.3271,0.105,0.0464
RS_TABAI,3232,0.1547,0.8045,0.0928,2.8156,4.2079,0.0,91.3985,0.3094,0.0309,0.0,0.1547,0.0309
RS_TAPEJARA,24273,0.4985,2.6408,0.1936,6.7194,3.9468,0.0865,84.2665,0.9723,0.0412,0.3378,0.1607,0.136
RS_TAPERA,12924,0.4565,2.8165,0.3018,5.9424,6.6233,0.1161,81.8942,1.1219,0.0387,0.3869,0.1857,0.1161
RS_TAPES,22926,0.3184,1.6357,0.109,2.9355,4.942,0.1003,89.1564,0.2486,0.0087,0.2137,0.2748,0.0567
RS_TAQUARA,50482,0.4041,1.9769,0.1921,4.7363,6.9668,0.0792,84.3132,0.6636,0.0376,0.2932,0.206,0.1307
RS_TAQUARI,34506,0.2608,1.0723,0.0551,2.8836,3.724,0.0493,91.3406,0.3536,0.0348,0.0667,0.1101,0.0493
RS_TAQUARUCU DO SUL,3050,0.5574,1.1148,0.0984,10.1639,2.0984,0.0328,84.8197,0.6885,0.0,0.1639,0.0,0.2623
RS_TAVARES,5459,0.6228,0.5496,0.0,2.2532,0.7511,0.1832,94.8892,0.5862,0.0183,0.1282,0.0183,0.0
RS_TENENTE PORTELA,19014,0.5154,3.2555,0.284,5.9693,6.916,0.2472,81.2296,0.8993,0.0105,0.2998,0.284,0.0894
RS_TERRA DE AREIA,10085,0.5751,1.1899,0.0496,3.6886,9.9554,0.0496,83.7581,0.238,0.0099,0.1587,0.2975,0.0297
RS_TEUTONIA,30840,0.6485,3.3236,0.2659,6.0895,12.3444,0.1946,75.3826,0.9339,0.0616,0.3275,0.2821,0.1459
RS_TIO HUGO,2522,0.7137,4.4409,0.119,7.8509,7.1372,0.0793,78.3109,0.7137,0.0,0.1983,0.3172,0.119
RS_TIRADENTES DO SUL,7097,0.5354,3.7903,0.3945,6.4816,11.0328,0.1127,76.018,0.8454,0.0141,0.2959,0.4086,0.0705
RS_TOROPI,2171,0.9673,2.5334,0.4606,5.4813,16.0295,0.0461,73.6527,0.3685,0.0,0.2303,0.1382,0.0921
RS_TORRES,45361,0.6018,1.0361,0.086,4.2349,4.8301,0.0661,87.5355,0.3571,0.0088,0.3042,0.9061,0.0331
RS_TRAMANDAI,48848,0.3931,1.3307,0.1003,3.8732,4.3011,0.0757,89.0149,0.4279,0.0082,0.2252,0.1863,0.0635
RS_TRAVESSEIRO,2349,0.5534,5.364,0.596,7.3648,8.046,0.2129,76.4155,0.6811,0.0426,0.3406,0.1703,0.2129
RS_TRES ARROIOS,3113,0.257,4.2082,0.2891,7.0993,8.1272,0.1927,77.61,1.1564,0.0,0.7067,0.1606,0.1927
RS_TRES CACHOEIRAS,10591,1.6335,0.7081,0.0189,7.2892,7.5725,0.0567,81.7109,0.1133,0.0,0.085,0.812,0.0
RS_TRES COROAS,27846,0.4992,2.9627,0.3017,5.4694,8.4213,0.1365,80.5178,0.9014,0.0431,0.2514,0.3627,0.1329
RS_TRES DE MAIO,31473,0.5179,3.1837,0.5179,6.1672,12.8968,0.1589,74.9277,0.7912,0.0318,0.3654,0.3209,0.1207
RS_TRES FORQUILHAS,2784,0.7543,1.2213,0.0,5.0287,22.9167,0.0359,69.5761,0.1437,0.0359,0.0359,0.2514,0.0
RS_TRES PALMEIRAS,5342,0.468,2.7143,0.2434,5.7095,3.7626,0.2621,85.4549,0.8424,0.0187,0.3557,0.0749,0.0936
RS_TRES PASSOS,35785,0.4723,4.2867,0.394,5.6839,10.4988,0.1733,76.6299,0.9948,0.0391,0.3661,0.3242,0.1369
RS_TRINDADE DO SUL,7113,0.4921,2.3056,0.1968,6.3967,3.0086,0.1125,85.8288,0.9279,0.0422,0.478,0.1265,0.0844
RS_TRIUNFO,26672,0.3337,1.4022,0.0675,2.9769,4.2554,0.045,90.1582,0.4162,0.0375,0.1312,0.1012,0.075
RS_TUCUNDUVA,9000,0.4889,3.7444,0.6222,5.3667,6.8333,0.1333,80.4222,1.2222,0.0111,0.6,0.3333,0.2222
RS_TUNAS,4588,0.3269,3.3348,0.3051,4.5336,10.5493,0.1744,79.5118,0.5885,0.0,0.3051,0.3051,0.0654
RS_TUPANCI DO SUL,1427,0.0701,1.9622,0.1402,5.0456,4.555,0.0,87.1058,0.7708,0.0,0.2803,0.0,0.0701
RS_TUPANCIRETA,29330,0.3034,1.1183,0.0955,2.9594,3.6311,0.0546,91.207,0.3375,0.0239,0.1807,0.0648,0.0239
RS_TUPANDI,4431,0.8125,3.3401,0.3837,5.8903,11.2841,0.1128,76.1228,1.2638,0.0451,0.2708,0.2708,0.2031
RS_TUPARENDI,12294,0.5043,3.335,0.3579,6.6293,10.6963,0.2034,76.1022,1.212,0.0244,0.4311,0.3579,0.1464
RS_TURUCU,2896,1.0014,2.1064,0.0691,3.7293,26.8301,0.2762,64.9171,0.2762,0.0345,0.4144,0.2762,0.0691
RS_UBIRETAMA,1906,0.7345,5.2991,1.4166,6.6632,13.2214,0.5247,69.937,1.3641,0.0,0.3673,0.2099,0.2623
RS_UNIAO DA SERRA,1264,1.3449,2.2943,0.3956,7.4367,4.3513,0.1582,83.0696,0.4747,0.0,0.3165,0.1582,0.0
RS_UNISTALDA,1971,0.2537,1.4206,0.2029,4.8706,1.8772,0.0,91.0705,0.1522,0.0,0.0507,0.0,0.1015
RS_URUGUAIANA,141403,0.4788,1.5502,0.1372,4.7375,2.855,0.1429,88.9168,0.4618,0.0212,0.546,0.1174,0.0354
RS_VACARIA,77688,0.4209,1.228,0.1261,3.8964,2.8215,0.0914,90.6987,0.363,0.0103,0.1802,0.085,0.0785
RS_VALE DO SOL,10363,0.6369,4.7573,0.4535,7.3145,9.4085,0.1544,75.152,1.2834,0.0482,0.2895,0.3956,0.1061
RS_VALE REAL,5479,0.8213,2.6282,0.2738,8.1584,10.4764,0.0365,76.1088,0.7483,0.0548,0.3285,0.2008,0.1643
RS_VALE VERDE,2589,0.2704,2.2016,0.1545,3.7466,8.2271,0.2317,84.0865,0.7725,0.0,0.1545,0.0772,0.0772
RS_VANINI,2124,0.7062,1.742,0.1883,8.6629,2.8249,0.0942,83.8512,1.3183,0.0942,0.3296,0.0942,0.0942
RS_VENANCIO AIRES,82745,0.5414,3.2775,0.2852,6.2795,7.673,0.1728,80.0737,1.0091,0.0326,0.2586,0.2647,0.1317
RS_VERA CRUZ,27987,0.5753,3.8018,0.3537,6.3494,8.2681,0.2037,78.465,1.2506,0.0143,0.3073,0.2787,0.1322
RS_VERANOPOLIS,28526,0.4031,2.4434,0.3225,7.4423,3.9157,0.2244,83.8989,0.8378,0.0105,0.326,0.0982,0.0771
RS_VESPASIANO CORREA,1472,0.3397,4.0761,0.0679,8.4239,3.2609,0.0679,82.337,1.1549,0.0,0.0679,0.0679,0.1359
RS_VIADUTOS,7134,0.3504,2.2848,0.7149,7.0507,5.5369,0.1542,81.441,1.4158,0.028,0.6308,0.1682,0.2243
RS_VIAMAO,236487,0.3362,1.2077,0.1539,3.2966,3.3769,0.0622,90.8617,0.3074,0.0355,0.1945,0.1167,0.0507
RS_VICENTE DUTRA,6571,0.2739,2.6784,0.1978,6.5287,3.8807,0.0761,85.1469,0.7914,0.0304,0.2131,0.1065,0.0761
RS_VICTOR GRAEFF,4019,0.7713,4.7524,0.2488,6.2951,11.1471,0.1244,74.3717,1.4183,0.0,0.2986,0.3732,0.1991
RS_VILA FLORES,3593,0.5566,2.0317,0.1392,7.3476,3.3677,0.2227,84.8316,0.8628,0.0278,0.3896,0.0557,0.167
RS_VILA LANGARO,1676,0.4773,3.043,0.2983,6.5632,4.7136,0.179,82.8759,1.1337,0.0,0.2983,0.2387,0.179
RS_VILA MARIA,4255,0.423,2.3502,0.282,9.4242,3.6898,0.2585,81.6451,1.3631,0.0,0.3525,0.094,0.1175
RS_VILA NOVA DO SUL,4065,0.0984,0.9594,0.0,2.7306,2.9274,0.1722,92.9397,0.0492,0.0,0.0492,0.0,0.0738
RS_VISTA ALEGRE,2993,0.4678,1.9379,0.1671,9.1881,3.1073,0.1336,83.2944,1.1694,0.0334,0.3007,0.1336,0.0668
RS_VISTA ALEGRE DO PRATA,1666,0.6002,2.3409,1.0804,10.2041,5.5222,0.4802,78.4514,0.6603,0.0,0.3001,0.1801,0.1801
RS_VISTA GAUCHA,2916,0.3772,2.6749,0.2743,7.9561,5.6584,0.0686,80.5556,0.9602,0.0686,0.9602,0.3086,0.1372
RS_VITORIA DAS MISSOES,3494,0.229,3.3772,0.1717,4.6938,7.1837,0.1145,82.9422,0.2862,0.0,0.4293,0.4007,0.1717
RS_WESTFALIA,2194,0.5925,3.6463,0.4102,5.6518,16.6819,0.7293,70.0547,1.1851,0.0456,0.4558,0.5469,0.0
RS_XANGRI-LA,11939,0.4272,1.6668,0.067,3.8445,4.6403,0.0419,88.2067,0.3685,0.0251,0.3769,0.2764,0.0586
SC_ABDON BATISTA,3095,0.3554,1.4216,0.1616,4.6204,3.3926,0.0,89.1761,0.4523,0.0323,0.1292,0.1292,0.1292
SC_ABELARDO LUZ,21313,0.4739,1.858,0.1971,5.7383,3.1249,0.2064,87.2519,0.6569,0.0141,0.2674,0.1548,0.0563
SC_AGROLANDIA,10683,0.8893,3.5664,0.4587,4.5867,12.6556,0.0842,75.681,1.3199,0.0655,0.2059,0.3089,0.1779
SC_AGRONOMICA,5393,0.9271,3.7456,0.3152,5.5999,7.7137,0.204,79.4734,1.1867,0.0742,0.5377,0.1113,0.1113
SC_AGUA DOCE,8713,0.3558,2.0429,0.1492,5.9451,3.8793,0.0574,86.3078,0.6886,0.023,0.3099,0.1148,0.1262
SC_AGUAS DE CHAPECO,7456,0.4024,2.7092,0.1609,6.9206,5.1368,0.1207,82.8594,1.0461,0.0536,0.2414,0.2146,0.1341
SC_AGUAS FRIAS,2709,0.3322,2.0303,0.1107,8.6748,3.0639,0.1107,83.8686,1.0336,0.0369,0.3322,0.1477,0.2584
SC_AGUAS MORNAS,6695,0.6423,1.882,0.1494,5.3771,15.6535,0.0448,74.2942,1.0306,0.0448,0.5078,0.224,0.1494
SC_ALFREDO WAGNER,10924,0.714,2.0597,0.0915,5.1446,8.8887,0.0732,80.4559,1.8034,0.1098,0.238,0.3112,0.1098
SC_ALTO BELA VISTA,1826,0.2738,3.1216,0.2191,7.0646,13.6364,0.2191,73.1106,0.9858,0.0548,0.6024,0.5476,0.1643
SC_ANCHIETA,9034,0.4981,2.9112,0.2989,6.8076,4.2617,0.1107,83.5732,0.8634,0.0,0.3985,0.0886,0.1882
SC_ANGELINA,6212,0.7888,2.801,0.1127,4.765,11.2041,0.0483,77.8976,1.9317,0.0,0.1771,0.161,0.1127
SC_ANITA GARIBALDI,11926,0.3354,1.8279,0.1845,4.1003,1.9705,0.0671,90.6339,0.5534,0.0168,0.1593,0.0922,0.0587
SC_ANITAPOLIS,4224,1.5625,2.983,0.3314,4.5455,14.465,0.071,74.5502,0.6392,0.1894,0.3551,0.2367,0.071
SC_ANTONIO CARLOS,9069,0.827,1.8855,0.0882,4.6422,12.3608,0.1323,78.3879,0.6616,0.0,0.3859,0.3749,0.2536
SC_APIUNA,9452,0.8993,2.0207,0.2857,6.1151,6.6653,0.0212,82.1942,1.0051,0.0529,0.3174,0.3703,0.0529
SC_ARABUTA,4378,0.4568,4.8424,0.3198,6.1444,16.1032,0.2741,69.3239,1.3476,0.0228,0.5254,0.5025,0.137
SC_ARAQUARI,24621,0.4915,1.8196,0.2478,4.6099,4.4515,0.1868,87.0598,0.6702,0.0284,0.2681,0.0975,0.069
SC_ARARANGUA,54258,0.4976,1.1759,0.1714,4.956,2.9102,0.0608,89.3103,0.4202,0.0405,0.2691,0.1087,0.0793
SC_ARMAZEM,9317,0.5367,1.6851,0.1073,2.2861,7.2878,0.0859,86.9808,0.5045,0.0107,0.4723,0.0429,0.0
SC_ARROIO TRINTA,4200,1.0238,2.4762,0.2619,8.5238,2.7143,0.3571,82.881,1.1429,0.0238,0.3095,0.0952,0.1905
SC_ARVOREDO,2221,0.3602,3.0617,0.09,7.1139,3.2418,0.09,84.0162,1.2157,0.0,0.3602,0.3602,0.09
SC_ASCURRA,9003,0.5665,2.5547,0.3888,5.3316,5.1538,0.1333,83.7388,1.244,0.0222,0.4776,0.1555,0.2333
SC_ATALANTA,4130,0.6295,2.8814,0.1695,5.0121,10.0484,0.0484,79.54,0.9927,0.1695,0.2179,0.2179,0.0726
SC_AURORA,6599,0.8486,2.8944,0.2273,5.2584,12.0018,0.2425,76.0873,1.3184,0.1667,0.4243,0.394,0.1364
SC_BALNEARIO ARROIO DO SILVA,10142,0.5423,1.3508,0.0986,4.8018,3.4116,0.0592,88.661,0.5226,0.1085,0.2662,0.1479,0.0296
SC_BALNEARIO BARRA DO SUL,8679,0.5415,2.074,0.2074,5.0928,6.003,0.0922,84.5604,0.795,0.0576,0.3226,0.1959,0.0576
SC_BALNEARIO CAMBORIU,132260,0.6782,2.1753,0.2631,5.7493,6.1931,0.1489,83.1952,0.7296,0.0408,0.5308,0.1656,0.13
SC_BALNEARIO GAIVOTA,8825,0.3853,1.2125,0.1813,3.5241,3.0482,0.0567,91.0028,0.238,0.0227,0.1586,0.1473,0.0227
SC_BALNEARIO PICARRAS,14926,0.6566,1.8491,0.3015,5.0717,5.4,0.1541,85.1467,0.6968,0.0402,0.3819,0.1541,0.1474
SC_BALNEARIO RINCAO,1382,0.2894,2.0984,0.5789,3.5456,3.4732,0.0,89.5803,0.3618,0.0,0.0724,0.0,0.0
SC_BANDEIRANTE,2727,0.5867,3.337,0.22,7.4074,6.1606,0.0,80.5281,0.6967,0.0,0.6234,0.2934,0.1467
SC_BARRA BONITA,1609,0.6215,2.1753,0.1243,6.3393,4.4748,0.3108,83.903,1.1809,0.0622,0.2486,0.1865,0.3729
SC_BARRA VELHA,27432,0.6343,1.9904,0.2005,4.4146,5.1837,0.277,86.0309,0.6562,0.0365,0.35,0.0984,0.1276
SC_BELA VISTA DO TOLDO,4221,0.8529,2.3217,0.4738,7.6996,5.1173,0.1658,82.1132,0.9003,0.0237,0.1658,0.0474,0.1185
SC_BELMONTE,2878,0.4864,2.1543,0.3822,6.8103,4.3433,0.2432,83.8429,1.0424,0.0347,0.3822,0.0695,0.2085
SC_BENEDITO NOVO,12155,1.1353,4.4838,0.5101,6.6063,16.3225,0.2468,68.4327,1.3081,0.0247,0.4936,0.255,0.181
SC_BIGUACU,49134,0.5332,1.4715,0.1669,4.2211,4.0949,0.118,88.163,0.6269,0.0366,0.3602,0.0977,0.1099
SC_BLUMENAU,391915,0.6774,2.3816,0.347,6.1802,9.3161,0.1368,79.2677,0.9655,0.0375,0.3302,0.2049,0.1551
SC_BOCAINA DO SUL,2897,0.2071,1.5188,0.1036,3.1067,9.2855,0.069,84.5357,0.3797,0.5523,0.2416,0.0,0.0
SC_BOM JARDIM DA SERRA,5056,0.3956,1.6416,0.1187,4.9248,1.9383,0.2373,89.9723,0.4549,0.0198,0.178,0.0989,0.0198
SC_BOM JESUS,2519,0.4367,2.0643,0.1588,5.0417,2.3025,0.1191,88.6066,0.8734,0.0397,0.0,0.3176,0.0397
SC_BOM JESUS DO OESTE,2076,0.5299,2.8902,0.2408,7.8998,12.3314,0.0482,74.6146,0.8189,0.0,0.289,0.1927,0.1445
SC_BOM RETIRO,10559,0.4735,2.2161,0.0947,4.4701,5.3225,0.1989,85.8509,0.8429,0.0474,0.2936,0.1326,0.0568
SC_BOMBINHAS,17324,0.658,1.8471,0.2309,5.0162,4.514,0.0808,86.0483,0.8428,0.0635,0.4272,0.1616,0.1097
SC_BOTUVERA,5124,0.605,1.9711,0.3513,6.3622,3.9227,0.0976,84.6995,1.0148,0.3708,0.3123,0.1561,0.1366
SC_BRACO DO NORTE,34810,1.0428,3.3554,0.2471,3.6943,10.2442,0.1178,80.2442,0.6263,0.0345,0.2298,0.1005,0.0632
SC_BRACO DO TROMBUDO,3642,0.7963,3.5695,0.4393,6.2054,14.6897,0.1922,71.3619,1.6474,0.0,0.2197,0.7963,0.0824
