uf_mun_x,total,AFR,ASI,EST,FRC,GER,GRE,IBR,ITA,JEW,MUS,NOR,RUS
MG_CASA GRANDE,2585,0.1547,0.3095,0.0,1.6634,0.1161,0.0,97.7176,0.0387,0.0,0.0,0.0,0.0
MG_CASCALHO RICO,2593,0.1157,0.2314,0.0386,2.1211,0.27,0.0,97.1847,0.0386,0.0,0.0,0.0,0.0
MG_CASSIA,21650,0.1109,0.485,0.0462,1.5566,0.2494,0.0046,97.224,0.0139,0.0,0.291,0.0185,0.0
MG_CATAGUASES,77954,0.1732,0.4939,0.0372,1.9191,0.4875,0.0244,96.5864,0.0988,0.009,0.1629,0.0026,0.0051
MG_CATAS ALTAS,5163,0.4455,0.2131,0.0,1.8206,0.1743,0.0194,97.2303,0.0,0.0,0.0968,0.0,0.0
MG_CATAS ALTAS DA NORUEGA,3922,0.1275,0.0765,0.0255,1.3259,0.3315,0.0255,98.0112,0.0,0.0255,0.051,0.0,0.0
MG_CATUJI,8224,0.5593,0.1581,0.1094,0.9606,0.3526,0.073,97.7505,0.0122,0.0,0.0122,0.0122,0.0
MG_CATUTI,3805,3.0749,0.2365,0.0,0.3942,0.2102,0.0,96.0578,0.0263,0.0,0.0,0.0,0.0
MG_CAXAMBU,27092,0.2288,0.5057,0.1218,1.6758,0.7382,0.0037,96.4122,0.0185,0.0,0.1919,0.096,0.0074
MG_CEDRO DO ABAETE,1442,0.0,0.4161,0.0,0.7628,0.3467,0.208,98.2663,0.0,0.0,0.0,0.0,0.0
MG_CENTRAL DE MINAS,8795,0.1364,0.7391,0.0,1.4781,0.6708,0.0,96.8846,0.0341,0.0,0.0227,0.0341,0.0
MG_CENTRALINA,11524,0.0607,0.295,0.026,1.4231,0.2603,0.0,97.8827,0.026,0.0,0.0174,0.0,0.0087
MG_CHACARA,3237,0.4016,0.5561,0.0,2.4096,0.6796,0.2162,95.5514,0.0927,0.0,0.0618,0.0,0.0309
MG_CHALE,6287,0.0954,0.9862,0.0159,2.6245,0.9066,0.0,94.7988,0.0636,0.1113,0.3499,0.0477,0.0
MG_CHAPADA DO NORTE,10670,0.0281,0.6279,0.0,0.9934,0.0094,0.0,98.3224,0.0187,0.0,0.0,0.0,0.0
MG_CHAPADA GAUCHA,8418,0.2732,0.3089,0.0,2.3877,2.2333,0.0,94.7256,0.0594,0.0,0.0119,0.0,0.0
MG_CHIADOR,2918,0.2399,0.377,0.0,3.3927,0.6511,0.0,95.0994,0.0343,0.2056,0.0,0.0,0.0
MG_CIPOTANEA,6807,0.1469,0.191,0.0735,1.5719,0.0588,0.0147,97.8698,0.0735,0.0,0.0,0.0,0.0
MG_CLARAVAL,3854,0.2076,0.7784,0.0,0.493,0.3633,0.0259,98.0799,0.0519,0.0,0.0,0.0,0.0
MG_CLARO DOS POCOES,8104,0.037,0.037,0.0,0.8021,0.037,0.0,99.0622,0.0,0.0247,0.0,0.0,0.0
MG_CLAUDIO,31217,0.0993,0.205,0.0096,4.2445,0.1826,0.0,95.1853,0.0032,0.0,0.0416,0.0064,0.0224
MG_COIMBRA,8724,0.1146,0.6992,0.0,1.0202,0.7107,0.0344,97.0426,0.0344,0.0,0.3439,0.0,0.0
MG_COLUNA,10639,0.094,0.1504,0.0,3.2616,0.4512,0.0,95.7233,0.0,0.0,0.3196,0.0,0.0
MG_COMENDADOR GOMES,2548,0.0,0.0785,0.0,1.4914,0.1177,0.0,98.1554,0.1177,0.0,0.0,0.0392,0.0
MG_COMERCINHO,8540,0.1171,0.2576,0.0,0.2927,0.0351,0.0937,99.192,0.0117,0.0,0.0,0.0,0.0
MG_CONCEICAO DA APARECIDA,11811,0.0847,0.7197,0.0,0.8805,0.4149,0.0,97.7817,0.0339,0.0,0.0847,0.0,0.0
MG_CONCEICAO DA BARRA DE MINAS,4335,0.0692,0.1845,0.0,0.4152,0.0231,0.0,99.1926,0.0231,0.0231,0.0461,0.0231,0.0
MG_CONCEICAO DAS ALAGOAS,30250,0.1455,0.9289,0.0132,2.1421,0.2215,0.0132,96.1752,0.1058,0.0,0.1058,0.1488,0.0
MG_CONCEICAO DAS PEDRAS,3074,0.0325,0.4554,0.0,1.1711,0.0651,0.0,98.2759,0.0,0.0,0.0,0.0,0.0
MG_CONCEICAO DE IPANEMA,5209,0.0576,0.9599,0.0,2.0157,1.9198,0.0192,94.2023,0.0384,0.6527,0.1344,0.0,0.0
MG_CONCEICAO DO MATO DENTRO,21183,0.2077,0.1086,0.0472,0.7789,0.3493,0.0094,98.2203,0.2124,0.0,0.0661,0.0,0.0
MG_CONCEICAO DO PARA,5737,0.1569,0.1569,0.0,0.9587,0.0872,0.0349,98.5184,0.0349,0.0,0.0349,0.0174,0.0
MG_CONCEICAO DO RIO VERDE,15512,0.2708,0.8961,0.0129,2.0049,0.6576,0.0129,95.8419,0.0064,0.0,0.2514,0.0387,0.0064
MG_CONCEICAO DOS OUROS,10988,0.0637,0.1729,0.0364,0.7736,0.3185,0.0091,98.5621,0.0637,0.0,0.0,0.0,0.0
MG_CONEGO MARINHO,5679,0.0704,0.0704,0.0,0.405,0.0,0.1057,99.3485,0.0,0.0,0.0,0.0,0.0
MG_CONFINS,6407,0.1561,0.5619,0.0624,2.0134,0.1717,0.0,96.8628,0.0624,0.0156,0.0468,0.0468,0.0
MG_CONGONHAL,6274,0.0797,0.4144,0.0,0.7172,0.51,0.0319,98.1511,0.0478,0.0159,0.0319,0.0,0.0
MG_CONGONHAS,62910,0.275,0.3958,0.035,2.0013,0.178,0.0127,96.9909,0.0397,0.0048,0.0652,0.0,0.0016
MG_CONGONHAS DO NORTE,5336,0.0375,0.0375,0.0,0.4873,0.0375,0.0,99.3816,0.0,0.0,0.0187,0.0,0.0
MG_CONQUISTA,8309,0.6258,1.4081,0.0722,6.2462,0.9628,0.0241,89.3128,0.7823,0.0,0.4573,0.1083,0.0
MG_CONSELHEIRO LAFAIETE,138169,0.3025,0.3923,0.0152,1.6711,0.296,0.0702,97.029,0.0557,0.0246,0.1303,0.0094,0.0036
MG_CONSELHEIRO PENA,32303,0.2817,0.3158,0.0093,1.1764,0.4798,0.0062,97.6008,0.0495,0.0124,0.0588,0.0,0.0093
MG_CONSOLACAO,1892,0.1057,0.1057,0.0,0.8985,0.0529,0.0,98.7315,0.1057,0.0,0.0,0.0,0.0
MG_CONTAGEM,703176,0.2904,0.4662,0.0321,1.5404,0.417,0.0297,97.0362,0.0519,0.0074,0.1112,0.0131,0.0044
MG_COQUEIRAL,10306,0.0582,0.1358,0.0194,0.4755,0.2717,0.0194,98.8453,0.0388,0.0,0.0873,0.0485,0.0
MG_CORACAO DE JESUS,27738,0.0469,0.1154,0.0036,1.4817,0.0541,0.0072,98.2731,0.0036,0.0,0.0108,0.0036,0.0
MG_CORDISBURGO,8531,0.0234,0.1055,0.0117,1.2308,0.0938,0.0,98.4996,0.0117,0.0,0.0234,0.0,0.0
MG_CORDISLANDIA,3478,0.115,0.4025,0.0,1.7826,0.345,0.0288,97.211,0.0575,0.0,0.0575,0.0,0.0
MG_CORINTO,30288,0.1882,0.142,0.0198,0.8287,0.1288,0.0066,98.5803,0.0198,0.0,0.0825,0.0033,0.0
MG_COROACI,10790,0.3336,0.0556,0.1297,1.2882,0.1297,0.0,98.0074,0.0,0.0,0.0556,0.0,0.0
MG_COROMANDEL,33173,0.1326,0.2472,0.0,1.7303,0.3467,0.0422,97.3322,0.0121,0.0,0.1296,0.0181,0.009
MG_CORONEL FABRICIANO,120192,0.5658,0.4584,0.0083,1.6024,0.406,0.0275,96.7918,0.0433,0.0058,0.084,0.0033,0.0033
MG_CORONEL MURTA,8862,0.2934,0.0903,0.0,0.6883,0.0339,0.0,98.8716,0.0113,0.0,0.0113,0.0,0.0
MG_CORONEL PACHECO,3651,0.0548,0.1096,0.0,1.6708,0.5204,0.0274,97.4254,0.0,0.0,0.1917,0.0,0.0
MG_CORONEL XAVIER CHAVES,3885,0.3346,0.0,0.0,0.2059,0.1287,0.0257,99.2535,0.0515,0.0,0.0,0.0,0.0
MG_CORREGO DANTA,3326,0.0301,0.1203,0.0,0.7517,0.1503,0.0301,98.9176,0.0,0.0,0.0,0.0,0.0
MG_CORREGO DO BOM JESUS,4286,0.1633,0.8633,0.0,1.1199,0.1633,0.07,97.6202,0.0,0.0,0.0,0.0,0.0
MG_CORREGO FUNDO,5217,0.0383,0.0192,0.0192,0.9392,0.0192,0.0,98.9458,0.0192,0.0,0.0,0.0,0.0
MG_CORREGO NOVO,4750,0.2105,0.6316,0.0,1.4737,0.0632,0.0,97.5579,0.0632,0.0,0.0,0.0,0.0
MG_COUTO DE MAGALHAES DE MINAS,4725,1.0159,0.1058,0.0,0.381,0.6138,0.0,97.8836,0.0,0.0,0.0,0.0,0.0
MG_CRISOLITA,3961,0.3787,0.2777,0.0,1.0856,0.0252,0.0252,98.2075,0.0,0.0,0.0,0.0,0.0
MG_CRISTAIS,12022,0.0665,0.6322,0.0,2.7782,0.1996,0.0083,96.2485,0.025,0.0,0.0416,0.0,0.0
MG_CRISTALIA,5501,0.0182,0.0545,0.0182,0.6362,0.0,0.0,99.2365,0.0364,0.0,0.0,0.0,0.0
MG_CRISTIANO OTONI,5637,0.3193,0.3016,0.0177,1.6498,0.1064,0.0177,97.5341,0.0532,0.0,0.0,0.0,0.0
MG_CRISTINA,11134,0.2245,0.9071,0.018,1.5987,0.3323,0.0,96.6499,0.0898,0.0898,0.0898,0.0,0.0
MG_CRUCILANDIA,2819,0.0355,0.0355,0.0,0.4966,0.1419,0.0,99.1841,0.0,0.0,0.0709,0.0355,0.0
MG_CRUZEIRO DA FORTALEZA,3902,0.1025,0.0513,0.0,1.5889,0.2819,0.0,97.9754,0.0,0.0,0.0,0.0,0.0
MG_CRUZILIA,18983,0.1317,0.4162,0.0632,0.8692,0.2845,0.0105,98.1141,0.0105,0.0,0.0211,0.079,0.0
MG_CUPARAQUE,3940,0.4061,0.3299,0.0,2.9442,0.1777,0.0,96.0152,0.0761,0.0,0.0508,0.0,0.0
MG_CURRAL DE DENTRO,5709,1.5064,0.9809,0.0,0.4379,0.035,0.0,96.9872,0.0175,0.0,0.035,0.0,0.0
MG_CURVELO,88658,0.723,0.2639,0.018,1.3817,0.1917,0.0034,97.3381,0.0519,0.0,0.0237,0.0045,0.0
MG_DATAS,5750,0.0522,0.0522,0.0,3.113,0.1043,0.0,96.6435,0.0,0.0,0.0348,0.0,0.0
MG_DELFIM MOREIRA,8454,0.2247,0.4613,0.0,4.3766,0.2247,0.0237,94.6534,0.0118,0.0,0.0,0.0,0.0237
MG_DELFINOPOLIS,7289,0.1921,0.5488,0.0,1.3171,0.2607,0.0823,97.4894,0.0412,0.0,0.0686,0.0,0.0
MG_DELTA,8320,0.1923,0.4688,0.012,1.4543,0.2524,0.012,97.5481,0.0481,0.0,0.012,0.0,0.0
MG_DESCOBERTO,5288,0.0567,0.5862,0.0,1.3427,0.2837,0.0,96.4259,0.1513,1.0968,0.0567,0.0,0.0
MG_DESTERRO DE ENTRE RIOS,8152,0.0491,0.0981,0.0,0.4661,0.0,0.0,99.3131,0.0,0.0,0.0736,0.0,0.0
MG_DESTERRO DO MELO,4308,0.3018,0.2321,0.0,0.4875,0.0232,0.0464,98.8858,0.0232,0.0,0.0,0.0,0.0
MG_DIAMANTINA,48197,0.2677,0.4378,0.0207,1.0146,0.361,0.0373,97.7426,0.0456,0.0021,0.0685,0.0,0.0021
MG_DIOGO DE VASCONCELOS,4759,0.1261,0.3572,0.0,2.0172,0.2311,0.021,97.1633,0.021,0.0,0.063,0.0,0.0
MG_DIONISIO,9151,0.2732,0.3715,0.0109,1.9998,0.0765,0.0,97.0495,0.1421,0.0,0.0656,0.0109,0.0
MG_DIVINESIA,4240,0.3538,0.4245,0.0,1.3679,0.0472,0.0,97.5708,0.0472,0.0,0.1651,0.0236,0.0
MG_DIVINO,23494,0.3363,1.2769,0.0255,2.0686,0.3107,0.0596,95.6202,0.0936,0.0043,0.2043,0.0,0.0
MG_DIVINO DAS LARANJEIRAS,6294,0.1748,0.3178,0.0318,2.0337,0.2701,0.0,96.8224,0.1271,0.0,0.2224,0.0,0.0
MG_DIVINOLANDIA DE MINAS,8925,0.112,0.0224,0.0,0.9636,0.1008,0.0,98.7451,0.0112,0.0,0.0448,0.0,0.0
MG_DIVINOPOLIS,251238,0.1835,0.3785,0.0131,1.6021,0.2898,0.0056,97.2854,0.0525,0.0255,0.1425,0.0211,0.0004
MG_DIVISA ALEGRE,5295,0.1133,0.4155,0.0,1.2842,0.0189,0.0,97.9415,0.0,0.0,0.2266,0.0,0.0
MG_DIVISA NOVA,4941,0.3441,0.3845,0.0,1.4774,0.1821,0.4857,97.1058,0.0,0.0,0.0202,0.0,0.0
MG_DIVISOPOLIS,7143,0.056,0.224,0.0,1.162,0.448,0.014,98.082,0.0,0.0,0.014,0.0,0.0
MG_DOM BOSCO,3328,0.03,0.2404,0.0901,0.631,0.0601,0.0,98.8582,0.0,0.0,0.0601,0.03,0.0
MG_DOM CAVATI,7576,0.1188,0.2772,0.0396,0.9636,0.1056,0.0528,98.3105,0.0396,0.0,0.0924,0.0,0.0
MG_DOM JOAQUIM,5167,0.3097,0.0,0.0194,3.5417,0.1742,0.0194,95.8583,0.0581,0.0,0.0194,0.0,0.0
MG_DOM SILVERIO,7219,0.1524,0.6372,0.1662,2.1887,0.2216,0.0,96.3984,0.0554,0.0,0.1801,0.0,0.0
MG_DOM VICOSO,3942,0.4059,0.4313,0.0,1.0147,0.0761,0.0,98.072,0.0,0.0,0.0,0.0,0.0
MG_DONA EUSEBIA,25,0.0,0.0,0.0,4.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
MG_DORES DE CAMPOS,10994,0.0546,0.9369,0.0,0.6822,0.1546,0.0,97.7078,0.0182,0.0,0.4457,0.0,0.0
MG_DORES DE GUANHAES,6040,2.5993,0.1987,0.0,1.1093,0.0331,0.0,95.9934,0.0497,0.0,0.0,0.0166,0.0
MG_DORES DO INDAIA,18337,0.3981,0.2181,0.0055,0.9762,0.0709,0.0055,98.2713,0.0273,0.0,0.0273,0.0,0.0
MG_DORES DO TURVO,5447,0.4957,0.2203,0.0,1.5421,0.1836,0.0,97.4481,0.0184,0.0,0.0918,0.0,0.0
MG_DORESOPOLIS,1533,0.0652,0.0652,0.0,0.7828,0.2609,0.0,98.6954,0.0,0.0,0.1305,0.0,0.0
MG_DOURADOQUARA,1964,0.2037,0.1018,0.0,1.222,0.2546,0.0,98.2179,0.0,0.0,0.0,0.0,0.0
MG_DURANDE,6785,0.1326,0.7664,0.0147,2.1813,0.3685,0.0,96.3007,0.0442,0.0,0.1769,0.0147,0.0
MG_ELOI MENDES,28172,0.2236,0.9123,0.0177,1.7003,0.2769,0.0461,96.5249,0.0319,0.0,0.252,0.0142,0.0
MG_ENGENHEIRO CALDAS,13352,0.1573,0.6067,0.0225,1.041,0.1947,0.0,97.8355,0.0974,0.0,0.0449,0.0,0.0
MG_ENGENHEIRO NAVARRO,7253,0.262,0.1103,0.0,1.6269,0.0827,0.0,97.8905,0.0,0.0138,0.0138,0.0,0.0
MG_ENTRE FOLHAS,5650,0.1416,0.1593,0.0177,0.8319,0.1239,0.0,98.531,0.0354,0.0,0.1593,0.0,0.0
MG_ENTRE RIOS DE MINAS,17418,0.1493,0.5856,0.023,0.8152,0.1033,0.0115,98.1743,0.0172,0.0172,0.1033,0.0,0.0
MG_ERVALIA,23967,0.146,0.4131,0.0459,1.5313,0.6426,0.1127,97.0501,0.025,0.0,0.0334,0.0,0.0
MG_ESMERALDAS,50516,0.289,0.291,0.0158,1.942,0.2237,0.0297,97.1435,0.0297,0.0,0.0317,0.004,0.0
MG_ESPERA FELIZ,27999,0.1429,0.7607,0.0214,2.5072,0.8143,0.25,95.307,0.0821,0.0,0.0929,0.0214,0.0
MG_ESPINOSA,35022,2.0387,0.3541,0.0057,0.9451,0.1256,0.0114,96.4794,0.0114,0.0,0.0286,0.0,0.0
MG_ESPIRITO SANTO DO DOURADO,5058,0.0,0.1779,0.0,4.1716,0.435,0.0,95.1562,0.0395,0.0,0.0,0.0198,0.0
MG_ESTIVA,12981,0.1233,0.3313,0.0154,1.0015,0.2927,0.0154,98.1434,0.0231,0.0,0.0539,0.0,0.0
MG_ESTRELA DALVA,3005,0.1997,0.599,0.0,1.1647,0.6323,0.3993,96.5724,0.0666,0.0,0.3661,0.0,0.0
MG_ESTRELA DO INDAIA,4142,0.0966,0.0483,0.0241,0.338,0.0241,0.0,99.4689,0.0,0.0,0.0,0.0,0.0
MG_ESTRELA DO SUL,7596,0.2501,0.5134,0.0263,0.961,0.3291,0.0,97.8673,0.0132,0.0,0.0,0.0395,0.0
MG_EUGENOPOLIS,11229,0.5165,1.0241,0.0,2.6093,0.9885,0.0,94.6033,0.1603,0.0,0.0356,0.0623,0.0
MG_EWBANK DA CAMARA,4534,0.4191,0.2426,0.0441,0.7058,0.0662,0.0,98.015,0.1103,0.0,0.1323,0.2647,0.0
MG_EXTREMA,33281,0.1743,1.6526,0.0931,1.8449,0.8624,0.0391,95.0993,0.0901,0.003,0.0901,0.0391,0.012
MG_FAMA,1565,0.8946,1.5335,1.2141,1.0863,0.0639,0.0,95.016,0.1278,0.0,0.0639,0.0,0.0
MG_FARIA LEMOS,3822,0.157,1.0204,0.0,2.0931,0.1047,0.0,96.4678,0.0,0.0,0.157,0.0,0.0
MG_FELICIO DOS SANTOS,6490,0.2619,0.7088,0.0154,1.0632,0.1233,0.0,97.7812,0.0154,0.0,0.0308,0.0,0.0
MG_FELISBURGO,7580,0.3298,0.0923,0.0,0.3694,0.0528,0.0132,99.1029,0.0,0.0,0.0396,0.0,0.0
MG_FELIXLANDIA,14905,0.624,0.1141,0.0,1.3351,0.0671,0.0268,97.8195,0.0,0.0,0.0134,0.0,0.0
MG_FERNANDES TOURINHO,4169,0.1199,0.7196,0.0,0.9595,0.2159,0.072,97.7932,0.048,0.024,0.048,0.0,0.0
MG_FERROS,12540,0.4944,0.1994,0.0,1.0526,0.2791,0.0,97.9346,0.008,0.0,0.0239,0.008,0.0
MG_FERVEDOURO,10869,0.0736,0.4876,0.0,1.4445,0.3312,0.0,97.4147,0.1104,0.0,0.1288,0.0092,0.0
MG_FLORESTAL,7295,0.2193,0.1371,0.0,1.5764,0.1782,0.0137,97.5051,0.0,0.0,0.3701,0.0,0.0
MG_FORMIGA,80608,0.4094,0.3163,0.0285,1.0805,0.1513,0.0124,97.9183,0.0248,0.0,0.0422,0.0161,0.0
MG_FORMOSO,7115,0.1687,0.2108,0.0,0.9136,0.4498,0.0,98.0604,0.0,0.0,0.1827,0.0141,0.0
MG_FORTALEZA DE MINAS,4535,0.1544,0.4631,0.1103,0.86,0.2205,0.0,98.1036,0.0221,0.0,0.0662,0.0,0.0
MG_FORTUNA DE MINAS,2899,0.5864,0.138,0.0,3.8289,0.207,0.0,95.1707,0.069,0.0,0.0,0.0,0.0
MG_FRANCISCO BADARO,9667,0.1241,0.1862,0.0103,0.7965,0.0414,0.0,98.769,0.0724,0.0,0.0,0.0,0.0
MG_FRANCISCO DUMONT,4369,0.1144,0.8469,0.0229,0.5493,0.0,0.0,98.4436,0.0229,0.0,0.0,0.0,0.0
MG_FRANCISCO SA,25639,0.2496,0.1326,0.0078,0.9322,0.2535,0.0,98.3814,0.0312,0.0,0.0117,0.0,0.0
MG_FRANCISCOPOLIS,4619,0.0433,0.368,0.0,1.1041,0.1299,0.0,98.268,0.0216,0.0,0.0649,0.0,0.0
MG_FREI GASPAR,6477,0.0618,0.1081,0.0,0.633,0.4477,0.0,98.348,0.0154,0.0,0.386,0.0,0.0
MG_FREI INOCENCIO,10604,0.1509,0.2169,0.0094,1.1882,0.2829,0.0,98.0856,0.0094,0.0,0.0566,0.0,0.0
MG_FREI LAGONEGRO,3028,0.3303,0.1321,0.0,2.1136,0.033,0.0,97.358,0.0,0.0,0.033,0.0,0.0
MG_FRONTEIRA,15551,0.3858,0.5337,0.0257,1.9741,0.3472,0.0257,96.3475,0.0965,0.0,0.2186,0.0257,0.0193
MG_FRONTEIRA DOS VALES,4221,0.1185,0.308,0.0,0.2132,0.0,0.0,99.3603,0.0,0.0,0.0,0.0,0.0
MG_FRUTA DE LEITE,4491,0.1781,1.4919,0.0,0.2672,0.0668,0.1336,97.7956,0.0668,0.0,0.0,0.0,0.0
MG_FRUTAL,65161,0.2578,0.5709,0.0169,1.1832,0.4451,0.0491,97.2299,0.0813,0.0,0.0829,0.043,0.0399
MG_FUNILANDIA,3365,0.1783,0.416,0.0,1.4859,0.5349,0.0,97.3551,0.0,0.0,0.0297,0.0,0.0
MG_GALILEIA,9795,0.3369,0.7044,0.0102,2.0623,0.5003,0.0408,96.2736,0.051,0.0102,0.0,0.0,0.0102
MG_GAMELEIRAS,3864,0.9834,0.0518,0.0,0.1553,0.207,0.0,98.5507,0.0,0.0,0.0518,0.0,0.0
MG_GLAUCILANDIA,2400,0.0,0.0833,0.0,2.2917,0.0,0.0,97.625,0.0,0.0,0.0,0.0,0.0
MG_GOIABEIRA,3161,0.0,0.1898,0.0316,0.4745,0.2214,0.0,99.0509,0.0316,0.0,0.0,0.0,0.0
MG_GOIANA,3236,0.2472,0.5871,0.0309,2.6576,0.6489,0.0,94.6848,0.0927,0.6489,0.3399,0.0618,0.0
MG_GONCALVES,4488,0.0223,0.7576,0.0223,1.3815,0.1783,0.0223,97.6159,0.0,0.0,0.0,0.0,0.0
MG_GONZAGA,7458,0.2816,0.2011,0.0134,0.8179,0.0402,0.0,98.6457,0.0,0.0,0.0,0.0,0.0
MG_GOUVEIA,14143,0.5657,0.1414,0.0071,1.5838,0.0636,0.0495,97.5253,0.0283,0.0,0.0354,0.0,0.0
MG_GOVERNADOR VALADARES,347860,0.3145,0.5565,0.0612,1.6294,0.5686,0.0647,96.6073,0.0477,0.0052,0.1127,0.029,0.0032
MG_GRAO MOGOL,14351,0.5435,0.9059,0.0,0.4947,0.216,0.007,97.7911,0.0348,0.0,0.007,0.0,0.0
MG_GRUPIARA,1594,0.3764,0.0627,0.0,0.6274,0.3137,0.0,98.6198,0.0,0.0,0.0,0.0,0.0
MG_GUANHAES,36742,0.3103,0.1715,0.0109,1.1921,0.1442,0.0054,98.0812,0.0245,0.0027,0.0572,0.0,0.0
MG_GUAPE,15054,0.1262,0.2458,0.0066,1.5411,0.1661,0.0066,97.8079,0.0066,0.0,0.0664,0.0266,0.0
MG_GUARACIABA,10373,0.1735,0.6555,0.0096,2.7282,0.1639,0.0193,96.1631,0.0386,0.0,0.0482,0.0,0.0
MG_GUARACIAMA,4046,0.1483,0.7168,0.0,1.0875,0.0741,0.0,97.9733,0.0,0.0,0.0,0.0,0.0
MG_GUARANESIA,22208,0.4143,0.8781,0.0135,3.1925,0.6439,0.036,94.5875,0.0901,0.0,0.1396,0.0045,0.0
MG_GUARANI,10191,0.1276,1.6289,0.0196,1.5798,0.2649,0.0981,95.7413,0.2944,0.0,0.2453,0.0,0.0
MG_GUARARA,4244,0.1178,0.5891,0.2828,3.393,0.6598,0.0707,94.5806,0.0707,0.0,0.2356,0.0,0.0
MG_GUARDA-MOR,6608,0.1211,0.0757,0.0,1.3015,1.1653,0.0151,96.5496,0.0151,0.0,0.7567,0.0,0.0
MG_GUAXUPE,60154,0.409,0.7115,0.2394,3.102,0.5353,0.0116,94.564,0.0731,0.0166,0.2942,0.0366,0.0066
MG_GUIDOVAL,8783,0.4668,0.3302,0.0797,3.6092,0.1139,0.0,95.1383,0.2163,0.0,0.0228,0.0228,0.0
MG_GUIMARANIA,8431,0.427,0.0474,0.0119,2.052,0.3677,0.0119,96.9873,0.0474,0.0,0.0474,0.0,0.0
MG_GUIRICEMA,10261,0.2729,0.3021,0.0195,1.6957,0.2729,0.0097,97.203,0.0195,0.0,0.1267,0.0,0.078
MG_GURINHATA,6047,0.0331,0.2481,0.0,0.893,0.0827,0.0,98.7101,0.0165,0.0,0.0165,0.0,0.0
MG_HELIODORA,7914,0.0885,0.2022,0.0,2.8052,0.4296,0.0379,96.184,0.0,0.0126,0.0505,0.0,0.1895
MG_IAPU,13249,0.2642,0.1359,0.0226,1.9549,0.1208,0.0075,97.4489,0.0226,0.0,0.0151,0.0,0.0075
MG_IBERTIOGA,5720,0.507,0.8566,0.0,0.4545,0.0874,0.0175,98.0769,0.0,0.0,0.0,0.0,0.0
MG_IBIA,25648,0.3899,0.6043,0.0078,1.3958,0.347,0.1248,96.9393,0.0975,0.0117,0.0702,0.0039,0.0078
MG_IBIAI,7028,0.2419,0.4126,0.0,1.494,0.4269,0.0,97.4246,0.0,0.0,0.0,0.0,0.0
MG_IBIRACATU,5273,0.019,1.3465,0.0,2.4275,0.0,0.0,96.2071,0.0,0.0,0.0,0.0,0.0
MG_IBIRACI,13095,0.084,0.4124,0.0229,1.428,0.3742,0.0,97.4647,0.0229,0.0,0.1909,0.0,0.0
MG_IBIRITE,110075,0.2435,0.3625,0.0382,1.4272,0.1999,0.0327,97.5662,0.0581,0.0091,0.0418,0.0091,0.0118
MG_IBITIURA DE MINAS,4170,0.0719,0.6475,0.024,2.446,0.5036,0.1199,95.0839,0.8153,0.2878,0.0,0.0,0.0
MG_IBITURUNA,3156,0.0317,1.8061,0.0,0.6654,0.2218,0.0,96.7997,0.0,0.0,0.4436,0.0317,0.0
MG_ICARAI DE MINAS,6989,0.0143,0.186,0.0572,0.6009,0.0143,0.0,99.1272,0.0,0.0,0.0,0.0,0.0
MG_IGARAPE,37856,0.2404,0.4781,0.0106,1.1966,0.3249,0.0079,97.6094,0.0343,0.0185,0.0581,0.0211,0.0
MG_IGARATINGA,10130,0.1185,0.2172,0.0197,0.612,0.0592,0.0099,98.924,0.0099,0.0,0.0296,0.0,0.0
MG_IGUATAMA,9314,0.161,0.2684,0.0215,0.8804,0.2362,0.0215,98.2392,0.0215,0.0429,0.0429,0.0644,0.0
MG_IJACI,3888,0.2058,0.3344,0.0,0.18,0.2058,0.0257,99.0226,0.0257,0.0,0.0,0.0,0.0
MG_ILICINEA,12455,0.1606,0.2168,0.2088,0.8992,0.0723,0.008,98.4022,0.0241,0.0,0.008,0.0,0.0
MG_IMBE DE MINAS,6485,0.0154,0.1388,0.0,2.0355,0.0925,0.0,97.687,0.0,0.0,0.0308,0.0,0.0
MG_INCONFIDENTES,7880,0.4569,1.9036,0.0254,4.5812,0.4822,0.1015,91.802,0.0127,0.0,0.6345,0.0,0.0
MG_INDAIABIRA,4962,0.4434,0.0403,0.0,0.0403,0.0,0.0202,99.2342,0.0,0.0,0.2217,0.0,0.0
MG_INDIANOPOLIS,6601,0.409,0.4848,0.0303,1.5604,0.2575,0.106,97.1368,0.0151,0.0,0.0,0.0,0.0
MG_INGAI,2492,0.1204,0.4815,0.0,1.1236,0.1204,0.0,98.114,0.0401,0.0,0.0,0.0,0.0
MG_INHAPIM,30150,0.1891,0.1658,0.0033,1.2504,0.1161,0.0365,98.1294,0.0365,0.0066,0.0398,0.0,0.0265
MG_INHAUMA,6286,0.3341,0.3818,0.0318,2.0522,0.0955,0.0,96.9933,0.0795,0.0,0.0318,0.0,0.0
MG_INIMUTABA,6068,0.0989,0.7581,0.0,0.5438,0.1648,0.0,98.1707,0.2637,0.0,0.0,0.0,0.0
MG_IPABA,17188,0.32,0.4945,0.0756,2.0305,0.32,0.0058,96.7245,0.0058,0.0116,0.0116,0.0,0.0
MG_IPANEMA,22363,0.2594,1.024,0.0224,1.346,0.7155,0.0402,96.4092,0.0939,0.0089,0.0715,0.0089,0.0
MG_IPATINGA,284134,0.4885,0.5691,0.0151,1.6475,0.3801,0.0324,96.703,0.0542,0.0067,0.0834,0.0144,0.0056
